# Wavelength(micron) (rp/rs)^2 Error_Bars
8.726515026324686009e-01 2.943088060370896170e-03 1.000000000000000082e-05
8.696396635402963149e-01 2.940354207450245408e-03 1.000000000000000082e-05
8.666382194049767618e-01 2.933272005183340525e-03 1.000000000000000082e-05
8.636471343497165165e-01 2.931557320107841275e-03 1.000000000000000082e-05
8.606663726215465493e-01 2.935639717506433044e-03 1.000000000000000082e-05
8.576958985908940125e-01 2.934869017516042108e-03 1.000000000000000082e-05
8.547356767511573583e-01 2.938464210599042118e-03 1.000000000000000082e-05
8.517856717182803461e-01 2.936289939487306440e-03 1.000000000000000082e-05
8.488458482303309349e-01 2.936073808330573898e-03 1.000000000000000082e-05
8.459161711470787326e-01 2.932662943051718256e-03 1.000000000000000082e-05
8.429966054495742211e-01 2.938721602223364100e-03 1.000000000000000082e-05
8.400871162397323122e-01 2.932393196478627357e-03 1.000000000000000082e-05
8.371876687399134598e-01 2.932659519893777555e-03 1.000000000000000082e-05
8.342982282925079929e-01 2.920790086157865062e-03 1.000000000000000082e-05
8.314187603595231124e-01 2.885523368777470881e-03 1.000000000000000082e-05
8.285492305221686671e-01 2.883187519673723487e-03 1.000000000000000082e-05
8.256896044804463708e-01 2.878969566570425877e-03 1.000000000000000082e-05
8.228398480527401304e-01 2.884336317050403223e-03 1.000000000000000082e-05
8.199999271754067065e-01 2.879982272865788673e-03 1.000000000000000082e-05
8.171698079023693717e-01 2.891318328287604059e-03 1.000000000000000082e-05
8.143494564047111250e-01 2.887175228980691684e-03 1.000000000000000082e-05
8.115388389702714589e-01 2.884281623951396017e-03 1.000000000000000082e-05
8.087379220032424598e-01 2.878470186233200463e-03 1.000000000000000082e-05
8.059466720237676851e-01 2.878245662013874471e-03 1.000000000000000082e-05
8.031650556675422603e-01 2.879904915509165844e-03 1.000000000000000082e-05
8.003930396854131990e-01 2.878921361262434461e-03 1.000000000000000082e-05
7.976305909429827201e-01 2.879200592940214451e-03 1.000000000000000082e-05
7.948776764202123424e-01 2.876373769445341420e-03 1.000000000000000082e-05
7.921342632110268678e-01 2.880988301576245872e-03 1.000000000000000082e-05
7.894003185229230279e-01 2.880276147245935687e-03 1.000000000000000082e-05
7.866758096765755770e-01 2.876966777297055178e-03 1.000000000000000082e-05
7.839607041054481584e-01 2.877705771662857244e-03 1.000000000000000082e-05
7.812549693554032837e-01 2.875475534736984459e-03 1.000000000000000082e-05
7.785585730843143093e-01 2.874801687216159592e-03 1.000000000000000082e-05
7.758714830616794123e-01 2.875005467259392558e-03 1.000000000000000082e-05
7.731936671682356765e-01 2.875293457362951884e-03 1.000000000000000082e-05
7.705250933955758441e-01 2.875592077023506662e-03 1.000000000000000082e-05
7.678657298457650660e-01 2.875881340040499501e-03 1.000000000000000082e-05
7.652155447309600955e-01 2.876193121064300924e-03 1.000000000000000082e-05
7.625745063730290374e-01 2.876496231154353992e-03 1.000000000000000082e-05
7.599425832031728723e-01 2.876838412613726657e-03 1.000000000000000082e-05
7.573197437615479810e-01 2.877164338850290038e-03 1.000000000000000082e-05
7.547059566968904454e-01 2.877519936396638871e-03 1.000000000000000082e-05
7.521011907661403484e-01 2.877882507304500067e-03 1.000000000000000082e-05
7.495054148340697386e-01 2.878624434137359075e-03 1.000000000000000082e-05
7.469185978729090403e-01 2.878851958663361348e-03 1.000000000000000082e-05
7.443407089619774597e-01 2.879905985622599474e-03 1.000000000000000082e-05
7.417717172873123932e-01 2.881377508173316431e-03 1.000000000000000082e-05
7.392115921413013879e-01 2.884157637246048938e-03 1.000000000000000082e-05
7.366603029223155463e-01 2.889541785776827965e-03 1.000000000000000082e-05
7.341178191343432635e-01 2.887499604745230857e-03 1.000000000000000082e-05
7.315841103866254080e-01 2.891543204048966417e-03 1.000000000000000082e-05
7.290591463932929450e-01 2.891765003291610174e-03 1.000000000000000082e-05
7.265428969730043374e-01 2.894710201994362634e-03 1.000000000000000082e-05
7.240353320485846123e-01 2.894851638692750098e-03 1.000000000000000082e-05
7.215364216466665370e-01 2.893698805593203360e-03 1.000000000000000082e-05
7.190461358973314621e-01 2.891104494712893724e-03 1.000000000000000082e-05
7.165644450337531612e-01 2.895190353150120868e-03 1.000000000000000082e-05
7.140913193918412283e-01 2.887922583657707466e-03 1.000000000000000082e-05
7.116267294098871377e-01 2.885498162432516885e-03 1.000000000000000082e-05
7.091706456282106386e-01 2.887459383624848240e-03 1.000000000000000082e-05
7.067230386888071481e-01 2.887877456592272737e-03 1.000000000000000082e-05
7.042838793349980309e-01 2.888725682024182763e-03 1.000000000000000082e-05
7.018531384110794358e-01 2.889005590810383734e-03 1.000000000000000082e-05
6.994307868619747959e-01 2.887669501168178398e-03 1.000000000000000082e-05
6.970167957328873287e-01 2.887082514901132598e-03 1.000000000000000082e-05
6.946111361689536468e-01 2.891102975549493612e-03 1.000000000000000082e-05
6.922137794148991441e-01 2.889068852947109488e-03 1.000000000000000082e-05
6.898246968146941605e-01 2.885922705091231461e-03 1.000000000000000082e-05
6.874438598112112553e-01 2.886078917782150879e-03 1.000000000000000082e-05
6.850712399458843693e-01 2.886134581466684099e-03 1.000000000000000082e-05
6.827068088583683192e-01 2.886242968602258530e-03 1.000000000000000082e-05
6.803505382861995132e-01 2.886413376448178185e-03 1.000000000000000082e-05
6.780024000644588877e-01 2.886679226946306867e-03 1.000000000000000082e-05
6.756623661254343993e-01 2.886935991320311191e-03 1.000000000000000082e-05
6.733304084982861815e-01 2.887286204797808679e-03 1.000000000000000082e-05
6.710064993087119234e-01 2.887539154264992872e-03 1.000000000000000082e-05
6.686906107786136921e-01 2.887989792436284221e-03 1.000000000000000082e-05
6.663827152257657538e-01 2.888240583946919716e-03 1.000000000000000082e-05
6.640827850634841711e-01 2.888954552650838722e-03 1.000000000000000082e-05
6.617907928002964013e-01 2.889828291301363775e-03 1.000000000000000082e-05
6.595067110396133359e-01 2.889854529551409094e-03 1.000000000000000082e-05
6.572305124794011189e-01 2.890515042202843402e-03 1.000000000000000082e-05
6.549621699118556295e-01 2.893497864211378758e-03 1.000000000000000082e-05
6.527016562230764096e-01 2.891365867575665730e-03 1.000000000000000082e-05
6.504489443927432557e-01 2.892833853370947294e-03 1.000000000000000082e-05
6.482040074937928109e-01 2.895845458755165990e-03 1.000000000000000082e-05
6.459668186920969335e-01 2.893912415925224170e-03 1.000000000000000082e-05
6.437373512461417313e-01 2.891605709600205201e-03 1.000000000000000082e-05
6.415155785067082617e-01 2.891671442302896737e-03 1.000000000000000082e-05
6.393014739165535643e-01 2.892333920535988551e-03 1.000000000000000082e-05
6.370950110100935815e-01 2.892694013067507487e-03 1.000000000000000082e-05
6.348961634130865228e-01 2.892425957308174689e-03 1.000000000000000082e-05
6.327049048423176725e-01 2.893551072515466571e-03 1.000000000000000082e-05
6.305212091052856405e-01 2.893733569111899429e-03 1.000000000000000082e-05
6.283450500998885024e-01 2.893434977883824980e-03 1.000000000000000082e-05
6.261764018141126042e-01 2.893581465052363910e-03 1.000000000000000082e-05
6.240152383257208113e-01 2.893814661490523577e-03 1.000000000000000082e-05
6.218615338019436445e-01 2.894068887376131417e-03 1.000000000000000082e-05
6.197152624991695280e-01 2.894365490093902833e-03 1.000000000000000082e-05
6.175763987626374796e-01 2.894663300310185150e-03 1.000000000000000082e-05
6.154449170261309110e-01 2.894961323946723328e-03 1.000000000000000082e-05
6.133207918116708735e-01 2.895260767285361310e-03 1.000000000000000082e-05
6.112039977292130777e-01 2.895566572069761813e-03 1.000000000000000082e-05
6.090945094763428047e-01 2.895875692388472089e-03 1.000000000000000082e-05
6.069923018379737023e-01 2.896216541453410388e-03 1.000000000000000082e-05
6.048973496860456933e-01 2.896556945958541317e-03 1.000000000000000082e-05
6.028096279792246603e-01 2.897075191701612741e-03 1.000000000000000082e-05
6.007291117626035737e-01 2.898677969069533063e-03 1.000000000000000082e-05
5.986557761674037303e-01 2.900122981614025944e-03 1.000000000000000082e-05
5.965895964106779914e-01 2.900815107274607330e-03 1.000000000000000082e-05
5.945305477950134643e-01 2.902877756065654850e-03 1.000000000000000082e-05
5.924786057082378488e-01 2.900801016557225370e-03 1.000000000000000082e-05
5.904337456231240067e-01 2.902352437505311029e-03 1.000000000000000082e-05
5.883959430970974180e-01 2.901955602289135999e-03 1.000000000000000082e-05
5.863651737719436374e-01 2.899708821126103717e-03 1.000000000000000082e-05
5.843414133735175264e-01 2.899626453597101486e-03 1.000000000000000082e-05
5.823246377114527084e-01 2.899975986897694591e-03 1.000000000000000082e-05
5.803148226788725772e-01 2.900385704656662997e-03 1.000000000000000082e-05
5.783119442521024167e-01 2.900614140559062363e-03 1.000000000000000082e-05
5.763159784903816307e-01 2.901279693722686164e-03 1.000000000000000082e-05
5.743269015355783047e-01 2.901698556180156915e-03 1.000000000000000082e-05
5.723446896119033234e-01 2.902115612392081306e-03 1.000000000000000082e-05
5.703693190256267087e-01 2.901796317097740316e-03 1.000000000000000082e-05
5.684007661647941800e-01 2.902167886534756398e-03 1.000000000000000082e-05
5.664390074989447132e-01 2.902171399374362838e-03 1.000000000000000082e-05
5.644840195788299875e-01 2.902420034928354653e-03 1.000000000000000082e-05
5.625357790361328325e-01 2.902694484911504547e-03 1.000000000000000082e-05
5.605942625831897841e-01 2.902999282452557294e-03 1.000000000000000082e-05
5.586594470127105305e-01 2.903284514046661473e-03 1.000000000000000082e-05
5.567313091975020223e-01 2.903581266676378593e-03 1.000000000000000082e-05
5.548098260901916934e-01 2.903882515048267481e-03 1.000000000000000082e-05
5.528949747229519041e-01 2.904183512463996437e-03 1.000000000000000082e-05
5.509867322072251605e-01 2.904487568061361272e-03 1.000000000000000082e-05
5.490850757334508891e-01 2.904830879219188079e-03 1.000000000000000082e-05
5.471899825707925435e-01 2.905533279607434068e-03 1.000000000000000082e-05
5.453014300668660441e-01 2.905545725879003002e-03 1.000000000000000082e-05
5.434193956474691056e-01 2.905749857561090721e-03 1.000000000000000082e-05
5.415438568163110089e-01 2.906912085893946680e-03 1.000000000000000082e-05
5.396747911547442600e-01 2.906369726095109178e-03 1.000000000000000082e-05
5.378121763214959161e-01 2.906559261709035485e-03 1.000000000000000082e-05
5.359559900524011322e-01 2.906855706580831027e-03 1.000000000000000082e-05
5.341062101601370404e-01 2.907134540112001585e-03 1.000000000000000082e-05
5.322628145339568517e-01 2.907441702805504090e-03 1.000000000000000082e-05
5.304257811394265110e-01 2.907776469730112383e-03 1.000000000000000082e-05
5.285950880181605749e-01 2.908029498397669398e-03 1.000000000000000082e-05
5.267707132875599774e-01 2.908319868944719052e-03 1.000000000000000082e-05
5.249526351405507940e-01 2.908637198371567378e-03 1.000000000000000082e-05
5.231408318453227846e-01 2.908914365032881817e-03 1.000000000000000082e-05
5.213352817450707111e-01 2.909204416764711153e-03 1.000000000000000082e-05
5.195359632577344344e-01 2.909500595777650064e-03 1.000000000000000082e-05
5.177428548757415649e-01 2.909799456905768668e-03 1.000000000000000082e-05
5.159559351657502235e-01 2.910097479137072410e-03 1.000000000000000082e-05
5.141751827683925802e-01 2.910401303193240873e-03 1.000000000000000082e-05
5.124005763980202799e-01 2.910756045186902851e-03 1.000000000000000082e-05
5.106320948424488693e-01 2.911152776211823733e-03 1.000000000000000082e-05
5.088697169627055539e-01 2.911420602560956493e-03 1.000000000000000082e-05
5.071134216927754013e-01 2.911846090202520852e-03 1.000000000000000082e-05
5.053631880393500975e-01 2.912297986454768020e-03 1.000000000000000082e-05
5.036189950815770366e-01 2.913958750225512703e-03 1.000000000000000082e-05
5.018808219708089657e-01 2.912717619320311178e-03 1.000000000000000082e-05
5.001486479303548505e-01 2.912779554753578467e-03 1.000000000000000082e-05
4.984224522552318515e-01 2.913052332520311809e-03 1.000000000000000082e-05
4.967022143119175781e-01 2.913345870263893845e-03 1.000000000000000082e-05
4.949879135381033413e-01 2.913642744596464055e-03 1.000000000000000082e-05
4.932795294424482391e-01 2.913947470776616540e-03 1.000000000000000082e-05
4.915770416043349633e-01 2.914254349727995064e-03 1.000000000000000082e-05
4.898804296736248842e-01 2.914540549079119598e-03 1.000000000000000082e-05
4.881896733704154112e-01 2.914839481917397279e-03 1.000000000000000082e-05
4.865047524847969651e-01 2.915136788111829733e-03 1.000000000000000082e-05
4.848256468766120042e-01 2.915435653071960301e-03 1.000000000000000082e-05
4.831523364752138838e-01 2.915711279986073039e-03 1.000000000000000082e-05
4.814848012792270482e-01 2.916006571964566488e-03 1.000000000000000082e-05
4.798230213563082769e-01 2.916303884839193967e-03 1.000000000000000082e-05
4.781669768429078760e-01 2.916598986775926876e-03 1.000000000000000082e-05
4.765166479440327563e-01 2.916902313173482669e-03 1.000000000000000082e-05
4.748720149330091789e-01 2.917192557095933496e-03 1.000000000000000082e-05
4.732330581512477208e-01 2.917520561022859081e-03 1.000000000000000082e-05
4.715997580080079077e-01 2.917815963280317743e-03 1.000000000000000082e-05
4.699720949801637904e-01 2.918103733985770616e-03 1.000000000000000082e-05
4.683500496119712420e-01 2.918378863166883573e-03 1.000000000000000082e-05
4.667336025148346446e-01 2.918669910718890963e-03 1.000000000000000082e-05
4.651227343670757963e-01 2.918959082475179080e-03 1.000000000000000082e-05
4.635174259137026520e-01 2.919250552652058201e-03 1.000000000000000082e-05
4.619176579661788407e-01 2.919545740727340528e-03 1.000000000000000082e-05
4.603234114021949597e-01 2.919841709588520164e-03 1.000000000000000082e-05
4.587346671654396468e-01 2.920137887016402770e-03 1.000000000000000082e-05
4.571514062653718180e-01 2.920435185405796490e-03 1.000000000000000082e-05
4.555736097769935711e-01 2.920730048673957514e-03 1.000000000000000082e-05
4.540012588406241445e-01 2.921022231252472148e-03 1.000000000000000082e-05
4.524343346616745420e-01 2.921316179197219753e-03 1.000000000000000082e-05
4.508728185104224906e-01 2.921610699823636807e-03 1.000000000000000082e-05
4.493166917217891188e-01 2.921912405310076767e-03 1.000000000000000082e-05
4.477659356951154690e-01 2.922203899562812214e-03 1.000000000000000082e-05
4.462205318939401755e-01 2.922571798073101204e-03 1.000000000000000082e-05
4.446804618457779190e-01 2.922870339970765671e-03 1.000000000000000082e-05
4.431457071418988813e-01 2.923263278593533389e-03 1.000000000000000082e-05
4.416162494371083658e-01 2.923410418549333631e-03 1.000000000000000082e-05
4.400920704495276947e-01 2.923687172096396496e-03 1.000000000000000082e-05
4.385731519603754958e-01 2.923977080964317195e-03 1.000000000000000082e-05
4.370594758137503200e-01 2.924265094482992721e-03 1.000000000000000082e-05
4.355510239164130937e-01 2.924560012949392954e-03 1.000000000000000082e-05
4.340477782375712357e-01 2.924855312640007709e-03 1.000000000000000082e-05
4.325497208086632184e-01 2.925150717453780472e-03 1.000000000000000082e-05
4.310568337231431291e-01 2.925443688591079783e-03 1.000000000000000082e-05
4.295690991362674516e-01 2.925736600405369914e-03 1.000000000000000082e-05
4.280864992648814038e-01 2.926031178783607654e-03 1.000000000000000082e-05
4.266090163872061081e-01 2.926328788642142652e-03 1.000000000000000082e-05
4.251366328426271490e-01 2.926622556385675197e-03 1.000000000000000082e-05
4.236693310314834648e-01 2.926916831097623774e-03 1.000000000000000082e-05
4.222070934148567933e-01 2.927212183854303092e-03 1.000000000000000082e-05
4.207499025143618954e-01 2.927506298106004150e-03 1.000000000000000082e-05
4.192977409119379995e-01 2.927798580656188181e-03 1.000000000000000082e-05
4.178505912496404684e-01 2.928094049396398005e-03 1.000000000000000082e-05
4.164084362294330766e-01 2.928392140157908431e-03 1.000000000000000082e-05
4.149712586129816194e-01 2.928683586561603176e-03 1.000000000000000082e-05
4.135390412214476896e-01 2.928976470266993985e-03 1.000000000000000082e-05
4.121117669352831747e-01 2.929270973821801721e-03 1.000000000000000082e-05
4.106894186940258651e-01 2.929562954870548654e-03 1.000000000000000082e-05
4.092719794960955060e-01 2.929854953280233362e-03 1.000000000000000082e-05
4.078594323985902936e-01 2.930149738044900316e-03 1.000000000000000082e-05
4.064517605170848702e-01 2.930444573235691918e-03 1.000000000000000082e-05
4.050489470254278745e-01 2.930739520203601029e-03 1.000000000000000082e-05
4.036509751555413805e-01 2.931034259464017876e-03 1.000000000000000082e-05
4.022578281972201686e-01 2.931330430906944028e-03 1.000000000000000082e-05
4.008694894979319412e-01 2.931630144112992113e-03 1.000000000000000082e-05
3.994859424626185374e-01 2.931934683050151352e-03 1.000000000000000082e-05
3.981071705534972027e-01 2.932221079654176096e-03 1.000000000000000082e-05
