# Wavelength(micron) (rp/rs)^2 Error_Bars
8.696396635402963149e-01 2.888674833236151880e-03 1.000000000000000082e-05
8.666382194049767618e-01 2.885181027220249175e-03 1.000000000000000082e-05
8.636471343497165165e-01 2.885713682982618197e-03 1.000000000000000082e-05
8.606663726215465493e-01 2.886446905243098340e-03 1.000000000000000082e-05
8.576958985908940125e-01 2.886556226489307535e-03 1.000000000000000082e-05
8.547356767511573583e-01 2.888197933604448424e-03 1.000000000000000082e-05
8.517856717182803461e-01 2.888316505276997473e-03 1.000000000000000082e-05
8.488458482303309349e-01 2.887894671505255272e-03 1.000000000000000082e-05
8.459161711470787326e-01 2.888798835313672979e-03 1.000000000000000082e-05
8.429966054495742211e-01 2.889391902932367598e-03 1.000000000000000082e-05
8.400871162397323122e-01 2.892136508458192663e-03 1.000000000000000082e-05
8.371876687399134598e-01 2.894760921633449374e-03 1.000000000000000082e-05
8.342982282925079929e-01 2.895587309232621094e-03 1.000000000000000082e-05
8.314187603595231124e-01 2.898485489266223580e-03 1.000000000000000082e-05
8.285492305221686671e-01 2.895916997212511900e-03 1.000000000000000082e-05
8.256896044804463708e-01 2.893786942738297771e-03 1.000000000000000082e-05
8.228398480527401304e-01 2.897595218617364000e-03 1.000000000000000082e-05
8.199999271754067065e-01 2.894514658289236864e-03 1.000000000000000082e-05
8.171698079023693717e-01 2.902299294262615688e-03 1.000000000000000082e-05
8.143494564047111250e-01 2.899818498509450053e-03 1.000000000000000082e-05
8.115388389702714589e-01 2.898487124396408477e-03 1.000000000000000082e-05
8.087379220032424598e-01 2.894881679325432035e-03 1.000000000000000082e-05
8.059466720237676851e-01 2.895126939839812348e-03 1.000000000000000082e-05
8.031650556675422603e-01 2.895847786908562187e-03 1.000000000000000082e-05
8.003930396854131990e-01 2.895841695576269019e-03 1.000000000000000082e-05
7.976305909429827201e-01 2.896148900628230279e-03 1.000000000000000082e-05
7.948776764202123424e-01 2.896433018998633303e-03 1.000000000000000082e-05
7.921342632110268678e-01 2.899058248280047493e-03 1.000000000000000082e-05
7.894003185229230279e-01 2.898120435023252353e-03 1.000000000000000082e-05
7.866758096765755770e-01 2.896633980299714254e-03 1.000000000000000082e-05
7.839607041054481584e-01 2.897362018750289196e-03 1.000000000000000082e-05
7.812549693554032837e-01 2.896855929568923401e-03 1.000000000000000082e-05
7.785585730843143093e-01 2.896903164966055724e-03 1.000000000000000082e-05
7.758714830616794123e-01 2.897279170815417800e-03 1.000000000000000082e-05
7.731936671682356765e-01 2.897669326877952076e-03 1.000000000000000082e-05
7.705250933955758441e-01 2.898061306401390324e-03 1.000000000000000082e-05
7.678657298457650660e-01 2.898449428923912871e-03 1.000000000000000082e-05
7.652155447309600955e-01 2.898841638751784629e-03 1.000000000000000082e-05
7.625745063730290374e-01 2.899236350090133880e-03 1.000000000000000082e-05
7.599425832031728723e-01 2.899637825183167504e-03 1.000000000000000082e-05
7.573197437615479810e-01 2.900037031446017505e-03 1.000000000000000082e-05
7.547059566968904454e-01 2.900441475137956020e-03 1.000000000000000082e-05
7.521011907661403484e-01 2.900847622851844120e-03 1.000000000000000082e-05
7.495054148340697386e-01 2.901326874377419939e-03 1.000000000000000082e-05
7.469185978729090403e-01 2.901703811504291550e-03 1.000000000000000082e-05
7.443407089619774597e-01 2.902252109916065963e-03 1.000000000000000082e-05
7.417717172873123932e-01 2.902984311794818209e-03 1.000000000000000082e-05
7.392115921413013879e-01 2.904481101252870661e-03 1.000000000000000082e-05
7.366603029223155463e-01 2.907971074582550285e-03 1.000000000000000082e-05
7.341178191343432635e-01 2.906423938978920218e-03 1.000000000000000082e-05
7.315841103866254080e-01 2.909421209229579985e-03 1.000000000000000082e-05
7.290591463932929450e-01 2.909235166742639694e-03 1.000000000000000082e-05
7.265428969730043374e-01 2.911297170531230820e-03 1.000000000000000082e-05
7.240353320485846123e-01 2.913124986225039577e-03 1.000000000000000082e-05
7.215364216466665370e-01 2.912560983159660256e-03 1.000000000000000082e-05
7.190461358973314621e-01 2.909555119518796203e-03 1.000000000000000082e-05
7.165644450337531612e-01 2.912569766693834123e-03 1.000000000000000082e-05
7.140913193918412283e-01 2.908113104117350089e-03 1.000000000000000082e-05
7.116267294098871377e-01 2.907902536823231236e-03 1.000000000000000082e-05
7.091706456282106386e-01 2.909069880304243367e-03 1.000000000000000082e-05
7.067230386888071481e-01 2.909750427844069211e-03 1.000000000000000082e-05
7.042838793349980309e-01 2.910186348688516798e-03 1.000000000000000082e-05
7.018531384110794358e-01 2.910789311258646025e-03 1.000000000000000082e-05
6.994307868619747959e-01 2.910387736631146229e-03 1.000000000000000082e-05
6.970167957328873287e-01 2.910448737459056870e-03 1.000000000000000082e-05
6.946111361689536468e-01 2.912668710989157073e-03 1.000000000000000082e-05
6.922137794148991441e-01 2.911445923088579451e-03 1.000000000000000082e-05
6.898246968146941605e-01 2.910883127796637382e-03 1.000000000000000082e-05
6.874438598112112553e-01 2.911262385651433929e-03 1.000000000000000082e-05
6.850712399458843693e-01 2.911611586376658747e-03 1.000000000000000082e-05
6.827068088583683192e-01 2.911979337540606880e-03 1.000000000000000082e-05
6.803505382861995132e-01 2.912358734236547304e-03 1.000000000000000082e-05
6.780024000644588877e-01 2.912753568153902961e-03 1.000000000000000082e-05
6.756623661254343993e-01 2.913144089021381302e-03 1.000000000000000082e-05
6.733304084982861815e-01 2.913549500923715355e-03 1.000000000000000082e-05
6.710064993087119234e-01 2.913943173202080718e-03 1.000000000000000082e-05
6.686906107786136921e-01 2.914368589080468513e-03 1.000000000000000082e-05
6.663827152257657538e-01 2.914761856619481166e-03 1.000000000000000082e-05
6.640827850634841711e-01 2.915239231144758306e-03 1.000000000000000082e-05
6.617907928002964013e-01 2.915829068958084892e-03 1.000000000000000082e-05
6.595067110396133359e-01 2.916107703539164674e-03 1.000000000000000082e-05
6.572305124794011189e-01 2.916571266085226950e-03 1.000000000000000082e-05
6.549621699118556295e-01 2.917888277640219401e-03 1.000000000000000082e-05
6.527016562230764096e-01 2.917466650486106022e-03 1.000000000000000082e-05
6.504489443927432557e-01 2.918654902294165725e-03 1.000000000000000082e-05
6.482040074937928109e-01 2.919828551739556133e-03 1.000000000000000082e-05
6.459668186920969335e-01 2.919175144300495146e-03 1.000000000000000082e-05
6.437373512461417313e-01 2.918834538439127411e-03 1.000000000000000082e-05
6.415155785067082617e-01 2.919183976578446690e-03 1.000000000000000082e-05
6.393014739165535643e-01 2.919650943860793105e-03 1.000000000000000082e-05
6.370950110100935815e-01 2.920098067745650113e-03 1.000000000000000082e-05
6.348961634130865228e-01 2.920364848525134650e-03 1.000000000000000082e-05
6.327049048423176725e-01 2.920973979742532648e-03 1.000000000000000082e-05
6.305212091052856405e-01 2.921356166402014950e-03 1.000000000000000082e-05
6.283450500998885024e-01 2.921592833835276633e-03 1.000000000000000082e-05
6.261764018141126042e-01 2.921955453623708860e-03 1.000000000000000082e-05
6.240152383257208113e-01 2.922345352471412538e-03 1.000000000000000082e-05
6.218615338019436445e-01 2.922739428611337547e-03 1.000000000000000082e-05
6.197152624991695280e-01 2.923140340911345447e-03 1.000000000000000082e-05
6.175763987626374796e-01 2.923541313522220759e-03 1.000000000000000082e-05
6.154449170261309110e-01 2.923942463877000734e-03 1.000000000000000082e-05
6.133207918116708735e-01 2.924343876228017482e-03 1.000000000000000082e-05
6.112039977292130777e-01 2.924743043620889934e-03 1.000000000000000082e-05
6.090945094763428047e-01 2.925142725547293619e-03 1.000000000000000082e-05
6.069923018379737023e-01 2.925550427667972502e-03 1.000000000000000082e-05
6.048973496860456933e-01 2.925958713803402875e-03 1.000000000000000082e-05
6.028096279792246603e-01 2.926397736686134690e-03 1.000000000000000082e-05
6.007291117626035737e-01 2.927154976170243117e-03 1.000000000000000082e-05
5.986557761674037303e-01 2.927825991111359001e-03 1.000000000000000082e-05
5.965895964106779914e-01 2.928533977872544315e-03 1.000000000000000082e-05
5.945305477950134643e-01 2.929560523170402289e-03 1.000000000000000082e-05
5.924786057082378488e-01 2.929092219600940624e-03 1.000000000000000082e-05
5.904337456231240067e-01 2.929765037279161502e-03 1.000000000000000082e-05
5.883959430970974180e-01 2.929900927364533728e-03 1.000000000000000082e-05
5.863651737719436374e-01 2.929649104450285976e-03 1.000000000000000082e-05
5.843414133735175264e-01 2.929978058839074421e-03 1.000000000000000082e-05
5.823246377114527084e-01 2.930384173559591032e-03 1.000000000000000082e-05
5.803148226788725772e-01 2.930801955557718261e-03 1.000000000000000082e-05
5.783119442521024167e-01 2.931190240920828177e-03 1.000000000000000082e-05
5.763159784903816307e-01 2.931661846316247887e-03 1.000000000000000082e-05
5.743269015355783047e-01 2.932085582897387115e-03 1.000000000000000082e-05
5.723446896119033234e-01 2.932525340960103963e-03 1.000000000000000082e-05
5.703693190256267087e-01 2.932793634304158188e-03 1.000000000000000082e-05
5.684007661647941800e-01 2.933209026299637805e-03 1.000000000000000082e-05
5.664390074989447132e-01 2.933551147641275461e-03 1.000000000000000082e-05
5.644840195788299875e-01 2.933944215194755640e-03 1.000000000000000082e-05
5.625357790361328325e-01 2.934341449687849490e-03 1.000000000000000082e-05
5.605942625831897841e-01 2.934743554469321225e-03 1.000000000000000082e-05
5.586594470127105305e-01 2.935142593771572234e-03 1.000000000000000082e-05
5.567313091975020223e-01 2.935543330325939438e-03 1.000000000000000082e-05
5.548098260901916934e-01 2.935944812191538644e-03 1.000000000000000082e-05
5.528949747229519041e-01 2.936342866934963259e-03 1.000000000000000082e-05
5.509867322072251605e-01 2.936741510924233568e-03 1.000000000000000082e-05
5.490850757334508891e-01 2.937149654335130793e-03 1.000000000000000082e-05
5.471899825707925435e-01 2.937620605017890116e-03 1.000000000000000082e-05
5.453014300668660441e-01 2.937971414328243314e-03 1.000000000000000082e-05
5.434193956474691056e-01 2.938356926924584871e-03 1.000000000000000082e-05
5.415438568163110089e-01 2.938930244948887750e-03 1.000000000000000082e-05
5.396747911547442600e-01 2.939159808678881453e-03 1.000000000000000082e-05
5.378121763214959161e-01 2.939538979996077998e-03 1.000000000000000082e-05
5.359559900524011322e-01 2.939939601114579474e-03 1.000000000000000082e-05
5.341062101601370404e-01 2.940337522359798544e-03 1.000000000000000082e-05
5.322628145339568517e-01 2.940739777447294416e-03 1.000000000000000082e-05
5.304257811394265110e-01 2.941146480931859826e-03 1.000000000000000082e-05
5.285950880181605749e-01 2.941540278797560859e-03 1.000000000000000082e-05
5.267707132875599774e-01 2.941936498509520152e-03 1.000000000000000082e-05
5.249526351405507940e-01 2.942337026763761944e-03 1.000000000000000082e-05
5.231408318453227846e-01 2.942734612872208513e-03 1.000000000000000082e-05
5.213352817450707111e-01 2.943134184016790115e-03 1.000000000000000082e-05
5.195359632577344344e-01 2.943534748272742634e-03 1.000000000000000082e-05
5.177428548757415649e-01 2.943935749892891661e-03 1.000000000000000082e-05
5.159559351657502235e-01 2.944336657971182401e-03 1.000000000000000082e-05
5.141751827683925802e-01 2.944734966035866819e-03 1.000000000000000082e-05
5.124005763980202799e-01 2.945141601215959040e-03 1.000000000000000082e-05
5.106320948424488693e-01 2.945558779999784844e-03 1.000000000000000082e-05
5.088697169627055539e-01 2.945954851281949206e-03 1.000000000000000082e-05
5.071134216927754013e-01 2.946379222909565644e-03 1.000000000000000082e-05
5.053631880393500975e-01 2.946803492455146983e-03 1.000000000000000082e-05
5.036189950815770366e-01 2.947519188121707455e-03 1.000000000000000082e-05
5.018808219708089657e-01 2.947571458408857273e-03 1.000000000000000082e-05
5.001486479303548505e-01 2.947930406306270828e-03 1.000000000000000082e-05
4.984224522552318515e-01 2.948327221844238011e-03 1.000000000000000082e-05
4.967022143119175781e-01 2.948727306794842948e-03 1.000000000000000082e-05
4.949879135381033413e-01 2.949127933842003897e-03 1.000000000000000082e-05
4.932795294424482391e-01 2.949529790352738330e-03 1.000000000000000082e-05
4.915770416043349633e-01 2.949931977088755645e-03 1.000000000000000082e-05
4.898804296736248842e-01 2.950330931590463765e-03 1.000000000000000082e-05
4.881896733704154112e-01 2.950728458972328144e-03 1.000000000000000082e-05
4.865047524847969651e-01 2.951125743945882517e-03 1.000000000000000082e-05
4.848256468766120042e-01 2.951526676393602909e-03 1.000000000000000082e-05
4.831523364752138838e-01 2.951923932669750852e-03 1.000000000000000082e-05
4.814848012792270482e-01 2.952324295514713055e-03 1.000000000000000082e-05
4.798230213563082769e-01 2.952724972054454611e-03 1.000000000000000082e-05
4.781669768429078760e-01 2.953125307497062989e-03 1.000000000000000082e-05
4.765166479440327563e-01 2.953523531384488927e-03 1.000000000000000082e-05
4.748720149330091789e-01 2.953919691616573202e-03 1.000000000000000082e-05
4.732330581512477208e-01 2.954325228923419984e-03 1.000000000000000082e-05
4.715997580080079077e-01 2.954725663986852539e-03 1.000000000000000082e-05
4.699720949801637904e-01 2.955124773497284398e-03 1.000000000000000082e-05
4.683500496119712420e-01 2.955521920366248508e-03 1.000000000000000082e-05
4.667336025148346446e-01 2.955921600333729585e-03 1.000000000000000082e-05
4.651227343670757963e-01 2.956317587681527980e-03 1.000000000000000082e-05
4.635174259137026520e-01 2.956713939032449591e-03 1.000000000000000082e-05
4.619176579661788407e-01 2.957114275004685527e-03 1.000000000000000082e-05
4.603234114021949597e-01 2.957514733218693723e-03 1.000000000000000082e-05
4.587346671654396468e-01 2.957915223669479402e-03 1.000000000000000082e-05
4.571514062653718180e-01 2.958315885856804568e-03 1.000000000000000082e-05
4.555736097769935711e-01 2.958716171983920718e-03 1.000000000000000082e-05
4.540012588406241445e-01 2.959112630154483135e-03 1.000000000000000082e-05
4.524343346616745420e-01 2.959509362640871683e-03 1.000000000000000082e-05
4.508728185104224906e-01 2.959909590145479510e-03 1.000000000000000082e-05
4.493166917217891188e-01 2.960310959861745927e-03 1.000000000000000082e-05
4.477659356951154690e-01 2.960710703106337119e-03 1.000000000000000082e-05
4.462205318939401755e-01 2.961122521255149780e-03 1.000000000000000082e-05
4.446804618457779190e-01 2.961523516832952497e-03 1.000000000000000082e-05
4.431457071418988813e-01 2.961939877138228608e-03 1.000000000000000082e-05
4.416162494371083658e-01 2.962312673167732426e-03 1.000000000000000082e-05
4.400920704495276947e-01 2.962706668684999146e-03 1.000000000000000082e-05
4.385731519603754958e-01 2.963106157348687104e-03 1.000000000000000082e-05
4.370594758137503200e-01 2.963505343699943465e-03 1.000000000000000082e-05
4.355510239164130937e-01 2.963905617826539680e-03 1.000000000000000082e-05
4.340477782375712357e-01 2.964305949288468557e-03 1.000000000000000082e-05
4.325497208086632184e-01 2.964706294931191127e-03 1.000000000000000082e-05
4.310568337231431291e-01 2.965102852433195487e-03 1.000000000000000082e-05
4.295690991362674516e-01 2.965499397340374058e-03 1.000000000000000082e-05
4.280864992648814038e-01 2.965899605070030677e-03 1.000000000000000082e-05
4.266090163872061081e-01 2.966300281599934183e-03 1.000000000000000082e-05
4.251366328426271490e-01 2.966700358980526361e-03 1.000000000000000082e-05
4.236693310314834648e-01 2.967100508154902998e-03 1.000000000000000082e-05
4.222070934148567933e-01 2.967500823458544060e-03 1.000000000000000082e-05
4.207499025143618954e-01 2.967897535582181192e-03 1.000000000000000082e-05
4.192977409119379995e-01 2.968293955630722011e-03 1.000000000000000082e-05
4.178505912496404684e-01 2.968694272796531478e-03 1.000000000000000082e-05
4.164084362294330766e-01 2.969094999864606722e-03 1.000000000000000082e-05
4.149712586129816194e-01 2.969494678998020176e-03 1.000000000000000082e-05
4.135390412214476896e-01 2.969894578231337644e-03 1.000000000000000082e-05
4.121117669352831747e-01 2.970294725476863972e-03 1.000000000000000082e-05
4.106894186940258651e-01 2.970691067367718305e-03 1.000000000000000082e-05
4.092719794960955060e-01 2.971087405891983078e-03 1.000000000000000082e-05
4.078594323985902936e-01 2.971487578194525764e-03 1.000000000000000082e-05
4.064517605170848702e-01 2.971887751696245927e-03 1.000000000000000082e-05
4.050489470254278745e-01 2.972287935495916515e-03 1.000000000000000082e-05
4.036509751555413805e-01 2.972688079311161177e-03 1.000000000000000082e-05
4.022578281972201686e-01 2.973088441781721915e-03 1.000000000000000082e-05
4.008694894979319412e-01 2.973489355207120394e-03 1.000000000000000082e-05
3.994859424626185374e-01 2.973887616012600016e-03 1.000000000000000082e-05
3.981071705534972027e-01 2.974283003430090288e-03 1.000000000000000082e-05
