CENTRALWAVELNG,PL_TRANDEP,PL_TRANDEPERR
4.76444,0.23074,0.0565
4.7651,0.25784,0.04961
4.76576,0.43584,0.0581
4.76642,0.34814,0.06022
4.76708,0.2925,0.05651
4.76774,0.3784,0.05626
4.7684,0.23917,0.05451
4.76907,0.30673,0.05589
4.76972,0.28811,0.05379
4.77038,0.1953,0.0535
4.77104,0.27355,0.05734
4.7717,0.29874,0.05558
4.77236,0.27545,0.05572
4.77302,0.30083,0.05531
4.77368,0.38379,0.05571
4.77434,0.30863,0.05542
4.775,0.34263,0.05678
4.77566,0.44002,0.05673
4.77632,0.25013,0.05455
4.77699,0.22251,0.05318
4.77764,0.30953,0.05644
4.77831,0.31437,0.05477
4.77896,0.23852,0.05576
4.77962,0.24838,0.0591
4.78028,0.24335,0.05665
4.78094,0.29769,0.05607
4.7816,0.25504,0.0541
4.78226,0.38258,0.05812
4.78293,0.29427,0.05749
4.78358,0.30115,0.06077
4.78424,0.20134,0.05797
4.7849,0.34864,0.05573
4.78556,0.21603,0.05317
4.78622,0.26089,0.05461
4.78688,0.20293,0.05274
4.78754,0.19901,0.05355
4.7882,0.25062,0.05417
4.78886,0.24518,0.05273
4.78952,0.30477,0.05683
4.79018,0.30167,0.05594
4.79084,0.23221,0.05402
4.7915,0.30899,0.05502
4.79216,0.19835,0.0539
4.79282,0.17042,0.05642
4.79348,0.36304,0.05951
4.79414,0.27608,0.05921
4.7948,0.29053,0.05552
4.79546,0.31393,0.05744
4.79612,0.22486,0.05393
4.79678,0.30472,0.05848
4.79744,0.31217,0.05559
4.7981,0.28051,0.05578
4.79876,0.30344,0.04818
4.79942,0.24617,0.0559
4.80008,0.25191,0.05424
4.80074,0.42767,0.06083
4.8014,0.30579,0.05954
4.80206,0.35729,0.05986
4.80272,0.28845,0.05956
4.80338,0.36656,0.05892
4.80404,0.29499,0.05621
4.8047,0.40293,0.05762
4.80536,0.14553,0.06019
4.80602,0.20699,0.05063
4.80667,0.28607,0.05525
4.80734,0.41853,0.05791
4.80799,0.26693,0.05469
4.80865,0.33993,0.05763
4.80931,0.30304,0.05825
4.80997,0.29691,0.0585
4.81063,0.33166,0.0549
4.81129,0.34655,0.0583
4.81195,0.27742,0.05872
4.81261,0.37752,0.05845
4.81327,0.3474,0.0592
4.81393,0.29814,0.05858
4.81459,0.30706,0.05689
4.81525,0.37071,0.05924
4.81591,0.22317,0.05156
4.81657,0.31225,0.06017
4.81723,0.36026,0.05775
4.81789,0.26099,0.05596
4.81855,0.39694,0.05597
4.8192,0.32165,0.05789
4.81986,0.33961,0.06029
4.82052,0.26593,0.05621
4.82118,0.26513,0.05508
4.82184,0.26219,0.04503
4.8225,0.30639,0.05742
4.82316,0.3181,0.05819
4.82382,0.30379,0.06133
4.82448,0.34356,0.05956
4.82514,0.23374,0.05684
4.82579,0.25595,0.05658
4.82646,0.24708,0.05097
4.82712,0.29894,0.05877
4.82778,0.23357,0.05663
4.82844,0.15044,0.05309
4.82909,0.40371,0.05871
4.82975,0.21194,0.05474
4.83041,0.23847,0.05656
4.83107,0.19933,0.05379
4.83173,0.314,0.05663
4.83239,0.26121,0.05621
4.83305,0.31178,0.06258
4.83371,0.24664,0.06321
4.83437,0.24756,0.05614
4.83503,0.21264,0.0581
4.83568,0.25182,0.0578
4.83634,0.305,0.06153
4.83701,0.42228,0.05985
4.83766,0.30649,0.05883
4.83832,0.26533,0.05779
4.83898,0.39126,0.05737
4.83964,0.28747,0.05864
4.84162,0.26859,0.05812
4.84228,0.33432,0.06104
4.84294,0.28486,0.05836
4.84359,0.21489,0.06142
4.84425,0.28574,0.057
4.84491,0.23958,0.05855
4.84557,0.26948,0.05728
4.84623,0.27254,0.05864
4.84689,0.17201,0.05549
4.84754,0.15257,0.05872
4.84821,0.29831,0.05764
4.84886,0.30111,0.0555
4.84953,0.25177,0.05844
4.85018,0.47732,0.06114
4.85084,0.26887,0.0577
4.8515,0.28313,0.05554
4.85216,0.27582,0.05718
4.85282,0.2885,0.06188
4.85348,0.2393,0.06086
4.85414,0.39902,0.06241
4.85479,0.32297,0.06085
4.85545,0.28333,0.05945
4.85611,0.2754,0.06015
4.85677,0.23781,0.05962
4.85743,0.27429,0.0603
4.85809,0.25812,0.05606
4.85875,0.26743,0.05798
4.85941,0.28343,0.05806
4.86007,0.32899,0.05665
4.86072,0.40777,0.05734
4.86138,0.37569,0.05952
4.86204,0.24942,0.05776
4.8627,0.4249,0.05877
4.86336,0.35314,0.06218
4.86402,0.1935,0.05835
4.86467,0.28732,0.05476
4.86533,0.24897,0.05836
4.86599,0.29157,0.0636
4.86665,0.38547,0.0587
4.86731,0.34857,0.05938
4.86797,0.22756,0.05535
4.86863,0.29951,0.05682
4.86929,0.24395,0.05944
4.86994,0.37252,0.05795
4.8706,0.31788,0.0576
4.87126,0.23327,0.0586
4.87192,0.25881,0.06672
4.87258,0.18634,0.05645
4.87324,0.24353,0.05828
4.87389,0.29234,0.06062
4.87455,0.21117,0.05723
4.87522,0.24248,0.05946
4.87587,0.32002,0.06456
4.87653,0.31664,0.06276
4.87719,0.28538,0.05919
4.87785,0.29957,0.0564
4.87851,0.34648,0.06023
4.87916,0.23914,0.06077
4.87982,0.29337,0.05852
4.88048,0.4572,0.05962
4.88114,0.30425,0.06058
4.8818,0.38421,0.06089
4.88246,0.32796,0.05935
4.88311,0.34543,0.058
4.88377,0.17116,0.0566
4.88443,0.3398,0.06218
4.88509,0.34218,0.06107
4.88575,0.22804,0.05983
4.8864,0.45008,0.0609
4.88706,0.32176,0.05889
4.88772,0.44795,0.06005
4.88838,0.23517,0.06042
4.88904,0.24278,0.05797
4.8897,0.35749,0.05938
4.89036,0.34221,0.06221
4.89101,0.27316,0.06175
4.89167,0.41346,0.05848
4.89233,0.28605,0.05893
4.89299,0.31162,0.06235
4.89365,0.27529,0.06664
4.89431,0.25276,0.06365
4.89496,0.30289,0.06209
4.89562,0.33664,0.06223
4.89628,0.33849,0.06185
4.89694,0.27901,0.05958
4.89759,0.28862,0.06193
4.89826,0.39292,0.06493
4.89891,0.36456,0.05629
4.89957,0.32055,0.0641
4.90023,0.29618,0.05618
4.90089,0.28147,0.05754
4.90154,0.29108,0.05894
4.9022,0.30059,0.05846
4.90286,0.27161,0.05823
4.90352,0.32249,0.05868
4.90417,0.25138,0.05186
4.90484,0.34536,0.06215
4.90549,0.34433,0.06157
4.90615,0.35297,0.05916
4.90681,0.33368,0.0606
4.90746,0.24466,0.06048
4.90812,0.31371,0.06116
4.90878,0.30514,0.06054
4.90944,0.37807,0.06328
4.9101,0.29028,0.05732
4.91075,0.34101,0.06033
4.91142,0.32377,0.0603
4.91207,0.33511,0.0574
4.91273,0.30457,0.06274
4.91338,0.20492,0.06129
4.91404,0.19726,0.05857
4.9147,0.3738,0.06177
4.91536,0.27483,0.05959
4.91602,0.30485,0.0531
4.91667,0.3304,0.05852
4.91733,0.26914,0.05915
4.91799,0.21366,0.05489
4.91865,0.29403,0.05996
4.91931,0.3241,0.05947
4.91996,0.34445,0.06291
4.92062,0.39468,0.06686
4.92128,0.28756,0.06368
4.92194,0.35414,0.06054
4.9226,0.23024,0.05721
4.92326,0.34655,0.06164
4.92391,0.27045,0.05653
4.92457,0.32565,0.06009
4.92522,0.25515,0.06469
4.92588,0.33253,0.06173
4.92654,0.2756,0.06472
4.9272,0.19994,0.06134
4.92786,0.22991,0.06125
4.92851,0.26668,0.0597
4.92917,0.32815,0.06364
4.92983,0.23817,0.05826
4.93049,0.34896,0.06028
4.93114,0.21797,0.05826
4.9318,0.23456,0.06215
4.93246,0.39321,0.06326
4.93311,0.23188,0.05912
4.93377,0.27542,0.05918
4.93443,0.35832,0.06239
4.93509,0.25194,0.05951
4.93575,0.31451,0.06338
4.93641,0.30367,0.0653
4.93706,0.31213,0.06098
4.93772,0.34831,0.06379
4.93838,0.14902,0.0648
4.93903,0.44221,0.06106
4.93969,0.36599,0.05842
4.94035,0.22591,0.05661
4.94101,0.30195,0.05963
4.94166,0.36634,0.06147
4.94232,0.39088,0.06237
4.94298,0.33355,0.06392
4.94364,0.31008,0.06062
4.94429,0.30998,0.06226
4.94495,0.25931,0.06134
4.94561,0.26602,0.06019
4.94626,0.27233,0.06089
4.94693,0.21353,0.0617
4.94758,0.38008,0.06416
4.94824,0.30473,0.06496
4.94889,0.30557,0.06482
4.94955,0.2778,0.06186
4.95021,0.26517,0.06239
4.95087,0.33497,0.06037
4.95152,0.28008,0.06122
4.95284,0.31102,0.06224
4.95349,0.2572,0.06329
4.95415,0.22732,0.06379
4.95481,0.13909,0.05891
4.95547,0.25035,0.05761
4.95613,0.25308,0.06005
4.95678,0.39065,0.06321
4.95744,0.21276,0.0656
4.95809,0.32174,0.0617
4.95875,0.3475,0.06445
4.95941,0.3232,0.06125
4.96007,0.23436,0.06544
4.96072,0.17464,0.06477
4.96138,0.3143,0.06122
4.96204,0.26533,0.06419
4.96269,0.37805,0.05875
4.96335,0.25757,0.05903
4.96401,0.29543,0.06092
4.96467,0.25074,0.0607
4.96532,0.23157,0.05669
4.96598,0.22376,0.062
4.96664,0.27281,0.06197
4.96729,0.23272,0.06439
4.96795,0.17686,0.05358
4.96861,0.41978,0.0704
4.96926,0.24825,0.06225
4.96992,0.44677,0.06557
4.97058,0.35064,0.06294
4.97123,0.26981,0.05982
4.97189,0.32283,0.06709
4.97255,0.25601,0.06463
4.97321,0.33164,0.06397
4.97386,0.27181,0.05972
4.97452,0.23854,0.05927
4.97517,0.21906,0.06063
4.97583,0.25748,0.06125
4.97649,0.25488,0.05967
4.97715,0.17884,0.05887
4.9778,0.30645,0.06283
4.97846,0.25661,0.07025
4.97912,0.3946,0.06692
4.97977,0.27929,0.06392
4.98043,0.33372,0.06336
4.98108,0.29162,0.06076
4.98174,0.30468,0.0658
4.9824,0.37306,0.0667
4.98306,0.21983,0.06196
4.98371,0.3261,0.06575
4.98437,0.21909,0.06336
4.98503,0.30591,0.05816
4.98568,0.28186,0.06306
4.98634,0.16053,0.05938
4.987,0.31331,0.05989
4.98765,0.28545,0.06353
4.98831,0.29713,0.06245
4.98897,0.19133,0.06209
4.98962,0.45098,0.06979
4.99028,0.44963,0.06733
4.99094,0.38398,0.06833
4.99159,0.27532,0.06659
4.99225,0.23702,0.06243
4.99291,0.24891,0.05935
4.99356,0.2988,0.05974
4.99422,0.30116,0.06267
4.99487,0.31206,0.06513
4.99553,0.43356,0.06205
4.99619,0.2681,0.06434
4.99684,0.31995,0.06158
4.9975,0.20526,0.05828
4.99815,0.2923,0.06528
4.99881,0.31656,0.06258
4.99947,0.27373,0.06711
5.00013,0.43852,0.06977
5.00078,0.31079,0.06488
5.00144,0.35762,0.06963
5.00209,0.33789,0.06748
5.00341,0.39772,0.06936
5.00407,0.39331,0.06723
5.00472,0.42624,0.06505
5.00538,0.18081,0.06356
5.00603,0.2843,0.06507
5.00669,0.25183,0.06762
5.00734,0.20077,0.0645
5.008,0.34234,0.06638
5.00866,0.27493,0.06776
5.00931,0.2531,0.06491
5.00997,0.32918,0.06493
5.01063,0.23851,0.06585
5.01128,0.26466,0.06682
5.01194,0.30427,0.06468
5.0126,0.17496,0.05695
5.01325,0.30143,0.06587
5.01391,0.23672,0.06185
5.01456,0.43122,0.06761
5.01522,0.34208,0.06961
5.01587,0.38614,0.06488
5.01653,0.33929,0.06642
5.01719,0.27494,0.06212
5.01784,0.40575,0.07364
5.0185,0.47512,0.07084
5.01915,0.40363,0.06641
5.01981,0.27096,0.06564
5.02047,0.31306,0.06615
5.02113,0.26958,0.06531
5.02178,0.27517,0.06989
5.02244,0.25868,0.06414
5.02309,0.26832,0.06414
5.02375,0.30289,0.05859
5.0244,0.26753,0.06736
5.02506,0.41249,0.06399
5.02571,0.2262,0.06743
5.02637,0.52045,0.06539
5.02703,0.23244,0.05838
5.02768,0.19539,0.06578
5.02834,0.32719,0.07045
5.029,0.3943,0.06533
5.02965,0.29943,0.06593
5.03031,0.23569,0.06892
5.03096,0.30415,0.06783
5.03162,0.33822,0.07074
5.03227,0.3357,0.07755
5.03293,0.34656,0.06795
5.03358,0.39476,0.06693
5.03424,0.2963,0.06691
5.0349,0.27246,0.06517
5.03555,0.30581,0.0641
5.03621,0.24334,0.06597
5.03686,0.26422,0.06648
5.03752,0.16367,0.05995
5.03818,0.31443,0.05945
5.03883,0.32045,0.06405
5.03948,0.33483,0.06886
5.04014,0.3084,0.07106
5.0408,0.27863,0.06762
5.04145,0.27808,0.06448
5.04211,0.35922,0.06825
5.04277,0.26654,0.06823
5.04342,0.33407,0.06721
5.04408,0.36062,0.0684
5.04473,0.28997,0.06775
5.04539,0.23791,0.06431
5.04604,0.39199,0.06753
5.0467,0.36416,0.06912
5.04735,0.25828,0.06785
5.04866,0.23944,0.06542
5.04932,0.29858,0.06554
5.04997,0.23769,0.06102
5.05063,0.18255,0.05964
5.05129,0.2359,0.06598
5.05194,0.23362,0.06472
5.05259,0.39611,0.06747
5.05325,0.1661,0.06273
5.05391,0.32623,0.06827
5.05456,0.44124,0.0732
5.05522,0.35511,0.07166
5.05587,0.39417,0.0672
5.05653,0.29997,0.0615
5.05718,0.26755,0.06722
5.05784,0.20847,0.06291
5.0585,0.28085,0.06404
5.05915,0.15316,0.06692
5.05981,0.34946,0.06884
5.06046,0.21873,0.0652
5.06112,0.25756,0.06569
5.06177,0.30543,0.06056
5.06243,0.3691,0.06869
5.06308,0.30954,0.06594
5.06374,0.19941,0.06377
5.06439,0.21779,0.06475
5.06505,0.33513,0.06586
5.0657,0.36341,0.06896
5.06636,0.33747,0.0719
5.06701,0.34794,0.0684
5.06767,0.21872,0.06468
5.06833,0.33402,0.06494
5.06898,0.30052,0.05995
5.06964,0.20399,0.06532
5.07029,0.32354,0.06581
5.07094,0.31405,0.06416
5.0716,0.23092,0.06646
5.07226,0.27156,0.06372
5.07291,0.21908,0.06321
5.07357,0.2374,0.06296
5.07422,0.31899,0.06769
5.07488,0.26261,0.06707
5.07553,0.30707,0.06693
5.07618,0.28393,0.06489
5.07684,0.36402,0.06462
5.0775,0.27194,0.06672
5.07815,0.27779,0.06409
5.07881,0.29501,0.06885
5.07946,0.31898,0.06589
5.08012,0.32207,0.06731
5.08077,0.28923,0.06358
5.08143,0.22662,0.05718
5.08208,0.34928,0.0641
5.08273,0.18862,0.06756
5.08339,0.29276,0.06534
5.08404,0.31555,0.06333
5.0847,0.27679,0.06449
5.08535,0.29566,0.0657
5.08601,0.18449,0.06216
5.08666,0.32423,0.0666
5.08732,0.20075,0.06415
5.08797,0.29937,0.06627
5.08863,0.22082,0.06627
5.08928,0.28127,0.06464
5.08994,0.291,0.06751
5.09059,0.21051,0.06892
5.09125,0.23658,0.06622
5.0919,0.38068,0.06896
5.09255,0.18668,0.06802
5.09321,0.23235,0.06965
5.09387,0.3292,0.0672
5.09452,0.3845,0.06342
5.09518,0.3841,0.06836
5.09583,0.39348,0.06331
5.09649,0.24957,0.0636
5.09714,0.2419,0.06616
5.0978,0.35809,0.06716
5.09845,0.20577,0.06522
5.0991,0.52217,0.06921
5.09976,0.28603,0.06301
5.10041,0.2725,0.06573
5.10106,0.23562,0.0647
5.10172,0.24061,0.06155
5.10238,0.25104,0.05348
5.10303,0.29625,0.0666
5.10368,0.37167,0.06565
5.10434,0.22187,0.06634
5.10499,0.2204,0.06628
5.10565,0.20472,0.06679
5.1063,0.33591,0.0703
5.10696,0.18835,0.06485
5.10761,0.25491,0.06436
5.10826,0.3215,0.06775
5.10892,0.27439,0.06408
5.10957,0.30163,0.06579
5.11023,0.30525,0.06755
5.11088,0.27465,0.0631
5.11154,0.33325,0.06338
5.11219,0.33998,0.06832
5.11285,0.39302,0.06843
5.1135,0.26175,0.06341
5.11415,0.17101,0.0598
5.11481,0.27242,0.06474
5.11546,0.16045,0.06503
5.11612,0.24384,0.06073
5.11677,0.31279,0.06334
5.11742,0.17565,0.0624
5.11808,0.46343,0.06908
5.11874,0.27273,0.07048
5.11939,0.23856,0.06064
5.12004,0.31682,0.066
5.1207,0.48267,0.07226
5.12135,0.26881,0.06375
5.12201,0.15866,0.06529
5.12266,0.35026,0.0692
5.12331,0.27605,0.06034
5.12397,0.23622,0.06447
5.12462,0.3197,0.06564
5.12528,0.37696,0.06791
5.12593,0.10797,0.05839
5.12658,0.3529,0.06435
5.12723,0.26626,0.06428
5.12789,0.32487,0.0654
5.12854,0.26749,0.06486
5.1292,0.40011,0.0649
5.12985,0.24717,0.06628
5.13247,0.29658,0.06862
5.13312,0.24934,0.06931
5.13377,0.23825,0.06451
5.13443,0.21435,0.06578
5.13508,0.29244,0.0664
5.13574,0.24185,0.06388
5.13639,0.26521,0.06497
5.13705,0.28208,0.06854
5.1377,0.30433,0.06573
5.13836,0.26621,0.06287
5.13901,0.29266,0.06598
5.13966,0.33946,0.06722
5.14031,0.27294,0.06674
5.14097,0.32827,0.06667
5.14162,0.25666,0.06397
5.14227,0.29243,0.07089
5.14293,0.36634,0.06679
5.14358,0.27104,0.06919
5.14424,0.45883,0.07162
5.14489,0.36072,0.06985
5.14554,0.32245,0.07444
5.14685,0.39691,0.06992
5.14751,0.25032,0.06955
5.14816,0.28547,0.06679
5.14881,0.28364,0.06634
5.14947,0.26629,0.06797
5.15012,0.18226,0.06632
5.15077,0.18065,0.06589
5.15142,0.29038,0.06907
5.15208,0.24993,0.06756
5.15274,0.39348,0.07108
5.15339,0.26574,0.06243
5.15404,0.26669,0.06666
5.1547,0.26282,0.07095
5.15534,0.27912,0.07111
5.156,0.32455,0.06975
5.15862,0.34025,0.07062
5.15927,0.31121,0.07356
5.15992,0.26103,0.06914
5.16058,0.31094,0.07178
5.16123,0.33984,0.07092
5.16188,0.22745,0.06549
5.16254,0.32255,0.07343
5.16319,0.27078,0.07122
5.16385,0.34004,0.07006
5.1645,0.48421,0.07417
5.16515,0.23241,0.07358
5.16581,0.25543,0.0718
5.16646,0.26201,0.07342
5.16711,0.30428,0.0818
5.16777,0.29529,0.08313
5.16841,0.27566,0.08606
5.16972,0.12967,0.08515
5.17038,0.39593,0.09661
5.17103,0.16078,0.09448
5.17169,0.32311,0.10324
5.17234,0.36866,0.11718
5.17299,0.30917,0.11812
5.17365,0.24415,0.13266
5.17429,0.27783,0.13688
